,lemma,tag,0
37806,Naltshik,LOC,4
37807,Naltshik,ORG,1
37809,Namejs,LOC,1
37810,Namejs,PER,1
37821,Nancy,LOC,4
37822,Nancy,ORG,3
37823,Nancy,PER,3
37830,Nancys,LOC,1
37831,Nancys,ORG,1
37833,Nangarhar,LOC,5
37834,Nangarhar,PER,1
37835,Nanking,LOC,1
37836,Nanking,ORG,1
37837,Nanking,PER,1
37839,Nano,LOC,1
37840,Nano,ORG,1
37844,Nantes,LOC,8
37845,Nantes,ORG,8
37849,Naoko Sawamats,ORG,2
37850,Naoko Sawamats,PER,1
37853,Naomi Loogna,ORG,1
37854,Naomi Loogna,PER,3
37858,Napoleon,LOC,1
37859,Napoleon,ORG,1
37860,Napoleon,PER,2
37863,Napoli,LOC,15
37864,Napoli,ORG,1
37877,Naruhito,LOC,1
37878,Naruhito,ORG,2
37879,Naruhito,PER,1
37880,Narva,LOC,411
37881,Narva,PER,3
37932,Narva-Jõesuu,LOC,20
37933,Narva-Jõesuu,ORG,1
37937,Narva-Jõesuus,LOC,1
37938,Narva-Jõesuus,ORG,3
37946,Narziss,ORG,1
37947,Narziss,PER,1
37950,Nasdaq,ORG,2
37951,Nasdaq,PER,2
38034,Naumtshik,LOC,1
38035,Naumtshik,PER,1
38056,Nazca,LOC,1
38057,Nazca,ORG,1
38058,Nazca,PER,1
38090,Neeme Jõgi,ORG,3
38091,Neeme Jõgi,PER,16
38092,Neeme Kuninga,ORG,1
38093,Neeme Kuninga,PER,4
38098,Neeme Väl,ORG,1
38099,Neeme Väl,PER,1
38101,Neeme kuningas,ORG,2
38102,Neeme kuningas,PER,2
38119,Neff,ORG,2
38120,Neff,PER,1
38138,Neinar Seli,ORG,1
38139,Neinar Seli,PER,7
38142,Neits Maarja,ORG,1
38143,Neits Maarja,PER,1
38193,Nepaal,LOC,9
38194,Nepaal,ORG,1
38200,Neptun,LOC,2
38201,Neptun,ORG,1
38202,Neptun,PER,2
38208,Neste,LOC,1
38209,Neste,ORG,132
38236,Netanyahule,ORG,2
38237,Netanyahule,PER,6
38247,Neuland,LOC,1
38248,Neuland,PER,2
38251,Neuseda,LOC,1
38252,Neuseda,PER,4
38254,Nevada,ORG,2
38255,Nevada,PER,3
38260,Nevski,ORG,1
38261,Nevski,PER,5
38262,New,LOC,10
38263,New,PER,1
38280,New Orleans,LOC,5
38281,New Orleans,PER,1
38288,New York,LOC,33
38289,New York,ORG,153
38318,Newcastle,LOC,13
38319,Newcastle,ORG,4
38324,News,ORG,3
38325,News,PER,8
38326,News Service,ORG,11
38327,News Service,PER,3
38328,Newsweek,ORG,4
38329,Newsweek,PER,1
38339,Next,LOC,4
38340,Next,ORG,2
38341,Next,PER,2
38357,Nice,LOC,1
38358,Nice,ORG,2
38401,Nicosia,LOC,1
38402,Nicosia,PER,2
38408,Niddelfart,LOC,1
38409,Niddelfart,PER,1
38415,Nielsen-Stokkeby,LOC,1
38416,Nielsen-Stokkeby,ORG,1
38421,Nietzsche,ORG,1
38422,Nietzsche,PER,12
38441,Niguliste,LOC,15
38442,Niguliste,ORG,2
38443,Niguliste,PER,2
38451,Niilus,LOC,8
38452,Niilus,PER,20
38606,Nina Leonova,LOC,1
38607,Nina Leonova,PER,4
38617,Niobrara,LOC,1
38618,Niobrara,PER,1
38629,Nirvana,ORG,4
38630,Nirvana,PER,5
38637,Nissan,LOC,8
38638,Nissan,ORG,7
38639,Nissan,PER,24
38640,Nissan Almera,ORG,1
38641,Nissan Almera,PER,4
38642,Nissan Balt,ORG,1
38643,Nissan Balt,PER,2
38649,Nissan Micra,ORG,1
38650,Nissan Micra,PER,2
38652,Nissan Primera,ORG,1
38653,Nissan Primera,PER,3
38665,Nitrofert,LOC,1
38666,Nitrofert,ORG,9
38667,Nitrofert,PER,1
38668,Niva,ORG,3
38669,Niva,PER,7
38671,Nivea,ORG,1
38672,Nivea,PER,1
38673,Nixon,LOC,1
38674,Nixon,PER,1
38682,Nizhn Novgorod,LOC,1
38683,Nizhn Novgorod,ORG,3
38701,Nobiles,ORG,1
38702,Nobiles,PER,5
38708,Noisy Nation,ORG,7
38709,Noisy Nation,PER,10
38711,Nokia,LOC,43
38712,Nokia,PER,1
38716,Nomura,LOC,2
38717,Nomura,ORG,6
38718,Nomura,PER,36
38719,Nomura International,ORG,22
38720,Nomura International,PER,7
38724,Nomuraga,ORG,1
38725,Nomuraga,PER,1
38726,Nomurale,ORG,1
38727,Nomurale,PER,1
38732,Nool,ORG,6
38733,Nool,PER,118
38735,Noole,ORG,1
38736,Noole,PER,1
38746,Noormets,LOC,1
38747,Noormets,PER,57
38762,Norbalt,LOC,1
38763,Norbalt,ORG,1
38772,Norderstedt,LOC,2
38773,Norderstedt,ORG,1
38779,Nordic Metal Works,ORG,4
38780,Nordic Metal Works,PER,1
38862,Norris,ORG,1
38863,Norris,PER,1
38867,North,LOC,1
38868,North,PER,1
38889,Nottingham,LOC,10
38890,Nottingham,ORG,1
38895,Noureddine Morcel,ORG,1
38896,Noureddine Morcel,PER,1
38932,Nozhai-Jurt,LOC,2
38933,Nozhai-Jurt,ORG,1
38940,Nugis,ORG,2
38941,Nugis,PER,8
38952,Nunne,LOC,1
38953,Nunne,ORG,4
38955,Nur,LOC,1
38956,Nur,ORG,1
38963,Nurk,LOC,2
38964,Nurk,PER,7
38974,Nutek,ORG,2
38975,Nutek,PER,3
38990,Nwankwo kana,ORG,2
38991,Nwankwo kana,PER,1
38994,Nybit,LOC,6
38995,Nybit,ORG,7
38996,Nybit,PER,32
39031,Nõmme,LOC,297
39032,Nõmme,ORG,19
39033,Nõmme,PER,18
39034,Nõmme Chickens,LOC,1
39035,Nõmme Chickens,PER,1
39038,Nõmme KJK,LOC,1
39039,Nõmme KJK,ORG,5
39041,Nõmme SBK,ORG,2
39042,Nõmme SBK,PER,1
39088,Nõmmik,LOC,1
39089,Nõmmik,ORG,1
39090,Nõmmik,PER,4
39098,Nõu,LOC,1
39099,Nõu,PER,1
39106,Nõukogu Liidu,LOC,110
39107,Nõukogu Liidu,ORG,21
39108,Nõukogu Liidu,PER,1
39140,Nüganen,ORG,2
39141,Nüganen,PER,7
39143,Nüke,LOC,1
39144,Nüke,ORG,13
39145,Nüke,PER,2
39148,Nüld,ORG,1
39149,Nüld,PER,1
39215,Ober Haus,ORG,11
39216,Ober Haus,PER,11
39226,Oberstdorf,LOC,1
39227,Oberstdorf,ORG,1
39244,Odense,LOC,2
39245,Odense,ORG,2
39246,Odense BK,ORG,1
39247,Odense BK,PER,1
39249,Odessa,LOC,10
39250,Odessa,ORG,1
39256,Odra,ORG,1
39257,Odra,PER,1
39260,Ofelia,LOC,6
39261,Ofelia,ORG,33
39262,Ofelia,PER,32
39264,Ofeliale,LOC,1
39265,Ofeliale,PER,2
39291,Oidipu,LOC,2
39292,Oidipu,PER,1
39293,Oidipus,LOC,2
39294,Oidipus,PER,4
39298,Oil Shale,ORG,1
39299,Oil Shale,PER,3
39314,Ojars Petersons,ORG,1
39315,Ojars Petersons,PER,2
39319,Ojassoo,ORG,1
39320,Ojassoo,PER,5
39323,Ojastule,ORG,1
39324,Ojastule,PER,1
39351,Oksana Jermakova,ORG,1
39352,Oksana Jermakova,PER,21
39363,Oksept,LOC,5
39364,Oksept,ORG,2
39365,Oksept,PER,6
39372,Oktoober,ORG,1
39373,Oktoober,PER,1
39407,Olari Elts,ORG,1
39408,Olari Elts,PER,4
39411,Olari Taal,ORG,2
39412,Olari Taal,PER,33
39451,Olde,LOC,16
39452,Olde,ORG,3
39453,Olde,PER,13
39532,Olegs Tillbergs,ORG,1
39533,Olegs Tillbergs,PER,1
39549,Olev,ORG,1
39550,Olev,PER,1
39647,Olion,ORG,6
39648,Olion,PER,1
39672,Olivia,LOC,2
39673,Olivia,PER,3
39689,Olli,LOC,3
39690,Olli,ORG,1
39691,Olli,PER,5
39699,Ollik,ORG,2
39700,Ollik,PER,1
39724,Olympia,LOC,2
39725,Olympia,PER,3
39728,Olympiakos,LOC,1
39729,Olympiakos,ORG,4
39730,Olympiakos,PER,2
39744,Olümpial,ORG,2
39745,Olümpial,PER,2
39775,Omnitrax,LOC,1
39776,Omnitrax,ORG,2
39777,Omnitrax,PER,1
39799,Ookean,ORG,2
39800,Ookean,PER,2
39801,Ookean-Ilmamer,LOC,2
39802,Ookean-Ilmamer,ORG,1
39816,Oosaar,LOC,1
39817,Oosaar,PER,2
39819,Opab,ORG,1
39820,Opab,PER,1
39824,Oper,ORG,1
39825,Oper,PER,5
39838,Oracle,ORG,2
39839,Oracle,PER,1
39847,Oras,LOC,1
39848,Oras,ORG,4
39852,Ordina,LOC,1
39853,Ordina,ORG,1
39854,Ordina,PER,1
39866,Orestes,LOC,1
39867,Orestes,PER,1
39869,Orff,LOC,1
39870,Orff,PER,5
39872,Org,LOC,13
39873,Org,PER,1
39880,Origo,LOC,1
39881,Origo,PER,10
39888,Orissaare,LOC,4
39889,Orissaare,ORG,5
39893,Orlando,ORG,21
39894,Orlando,PER,2
39896,Orlov,ORG,1
39897,Orlov,PER,4
39914,Oru,LOC,2
39915,Oru,PER,7
39925,Osaka,LOC,5
39926,Osaka,PER,2
39947,Oscarile,LOC,1
39948,Oscarile,PER,1
39954,Oskar,LOC,2
39955,Oskar,ORG,2
39956,Oskar,PER,162
39998,Ostankino,LOC,5
39999,Ostankino,ORG,2
40000,Ostankino,PER,1
40003,Osten Tor,ORG,1
40004,Osten Tor,PER,3
40005,Osten Tori,ORG,2
40006,Osten Tori,PER,3
40013,Ostrava SKH,ORG,4
40014,Ostrava SKH,PER,1
40050,Ots,LOC,1
40051,Ots,PER,12
40074,Ottawa,LOC,4
40075,Ottawa,ORG,17
40101,Otto-Triin,LOC,6
40102,Otto-Triin,PER,17
40129,Overmars,ORG,1
40130,Overmars,PER,2
40135,Oviedo,LOC,2
40136,Oviedo,ORG,2
40170,P,LOC,5
40171,P,ORG,4
40214,PC,LOC,1
40215,PC,ORG,14
40222,PCA,ORG,10
40223,PCA,PER,2
40227,PE,LOC,1
40228,PE,ORG,1
40260,PR,LOC,1
40261,PR,ORG,1
40296,Paala,LOC,2
40297,Paala,ORG,1
40310,Paas,LOC,2
40311,Paas,PER,2
40353,Pacers,LOC,1
40354,Pacers,ORG,2
40366,Padar,LOC,4
40367,Padar,PER,18
40378,Padrik AS,ORG,1
40379,Padrik AS,PER,1
40382,Pae,ORG,4
40383,Pae,PER,2
40396,Pafos,LOC,1
40397,Pafos,ORG,1
40398,Pafos,PER,1
40406,Paide,LOC,59
40407,Paide,ORG,2
40408,Paide,PER,1
40436,Paidla,LOC,1
40437,Paidla,ORG,1
40438,Paidla,PER,17
40460,Paju,LOC,4
40461,Paju,PER,5
40481,Pakri,LOC,11
40482,Pakri,ORG,2
40483,Pakri,PER,1
40487,Paks Margareeta,ORG,1
40488,Paks Margareeta,PER,1
40490,Pakterminaal,LOC,1
40491,Pakterminaal,ORG,2
40511,Paldiski,LOC,194
40512,Paldiski,PER,2
40533,Palermo,LOC,6
40534,Palermo,PER,1
40549,Palestra,LOC,1
40550,Palestra,ORG,2
40551,Palestra,PER,2
40561,Pall,LOC,2
40562,Pall,PER,3
40563,Pallas,ORG,1
40564,Pallas,PER,7
40581,Palmar,LOC,1
40582,Palmar,ORG,3
40583,Palmar,PER,24
40587,Palme,LOC,1
40588,Palme,PER,29
40590,Palmet,ORG,1
40591,Palmet,PER,9
40598,Paloma,ORG,2
40599,Paloma,PER,4
40607,Palusalu,LOC,1
40608,Palusalu,PER,5
40609,Palusalu SK,ORG,4
40610,Palusalu SK,PER,2
40627,Panama,LOC,3
40628,Panama,ORG,2
40631,Panathinaiko,LOC,3
40632,Panathinaiko,PER,1
40634,Panathinaikos,LOC,3
40635,Panathinaikos,ORG,3
40636,Panathinaikos,PER,15
40637,Panathinaikos Ateena,ORG,2
40638,Panathinaikos Ateena,PER,3
40647,Panevezhys,LOC,2
40648,Panevezhys,ORG,1
40650,Panga,LOC,3
40651,Panga,ORG,1
40652,Panga,PER,5
40663,Paniliakos,ORG,1
40664,Paniliakos,PER,1
40682,Panthers,ORG,1
40683,Panthers,PER,1
40694,Paolino,LOC,2
40695,Paolino,PER,8
40713,Paraguai,LOC,3
40714,Paraguai,ORG,4
40727,Parek,LOC,1
40728,Parek,PER,5
40736,Parevek,LOC,8
40737,Parevek,ORG,2
40738,Parevek,PER,6
40755,Parin SIM,LOC,2
40756,Parin SIM,ORG,3
40757,Parin SIM,PER,2
40763,Park,LOC,1
40764,Park,PER,2
40770,Parkinson,ORG,1
40771,Parkinson,PER,2
40777,Parmas,LOC,1
40778,Parmas,PER,3
40790,Partek,LOC,2
40791,Partek,PER,4
40796,Partizan,ORG,2
40797,Partizan,PER,1
40818,Pasamayo,LOC,1
40819,Pasamayo,PER,1
40827,Paslepa,LOC,2
40828,Paslepa,PER,1
40834,Past,ORG,1
40835,Past,PER,3
40854,Patarei,LOC,2
40855,Patarei,ORG,3
40861,Pathfinder,ORG,1
40862,Pathfinder,PER,2
40913,Pau Orthez,ORG,2
40914,Pau Orthez,PER,4
40917,Pau-Orthezi,ORG,1
40918,Pau-Orthezi,PER,1
41024,Paul-Erik Rummo,ORG,1
41025,Paul-Erik Rummo,PER,2
41035,Paulig,LOC,5
41036,Paulig,PER,9
41056,Paulus,LOC,1
41057,Paulus,PER,15
41127,Peda,LOC,1
41128,Peda,ORG,1
41129,Peda,PER,3
41131,Pedagoogikaülikool,ORG,10
41132,Pedagoogikaülikool,PER,22
41415,Pehka,LOC,28
41416,Pehka,PER,62
41419,Pehkale,ORG,3
41420,Pehkale,PER,2
41442,Peking,LOC,129
41443,Peking,PER,1
41464,Pekkaniska,LOC,1
41465,Pekkaniska,ORG,2
41466,Pekkaniska,PER,1
41468,Peko,ORG,3
41469,Peko,PER,5
41496,Peltonen,ORG,3
41497,Peltonen,PER,2
41512,Pennu,LOC,1
41513,Pennu,ORG,5
41514,Pennu,PER,28
41515,Pennu Computer Technology,ORG,5
41516,Pennu Computer Technology,PER,3
41530,Pentagon,LOC,4
41531,Pentagon,PER,13
41551,Pepleri,ORG,1
41552,Pepleri,PER,2
41556,Pepsi-Cola,LOC,2
41557,Pepsi-Cola,ORG,1
41599,Peredelkino,LOC,2
41600,Peredelkino,PER,1
41608,Peres,LOC,4
41609,Peres,ORG,6
41610,Peres,PER,17
41672,Peruu,LOC,81
41673,Peruu,ORG,2
41674,Peruu,PER,1
41678,Peruzz,LOC,1
41679,Peruzz,ORG,1
41680,Peruzzi,LOC,1
41681,Peruzzi,ORG,1
41682,Peruzzi,PER,1
41686,Pervomaiskoje,LOC,10
41687,Pervomaiskoje,ORG,1
41689,Pervomaiskojes,LOC,1
41690,Pervomaiskojes,ORG,1
41697,Pescadores,LOC,1
41698,Pescadores,PER,1
41797,Peterburi Spartak,LOC,4
41798,Peterburi Spartak,ORG,2
41831,Petra,ORG,1
41832,Petra,PER,6
41853,Petri Vuorinen,ORG,1
41854,Petri Vuorinen,PER,2
41876,Petseri,LOC,19
41877,Petseri,ORG,1
41878,Petseri,PER,5
41892,Petursson,ORG,1
41893,Petursson,PER,1
41895,Peugeot,ORG,4
41896,Peugeot,PER,12
41901,Phare,ORG,7
41902,Phare,PER,4
41917,Philadelphia,LOC,53
41918,Philadelphia,ORG,21
41919,Philadelphia,PER,2
41953,Philips,ORG,1
41954,Philips,PER,17
41960,Phjongjang,LOC,4
41961,Phjongjang,ORG,2
41962,Phjongjang,PER,3
41963,Phoenix,ORG,34
41964,Phoenix,PER,1
41966,Phoenix Suns,ORG,2
41967,Phoenix Suns,PER,1
41973,Phongjang,LOC,1
41974,Phongjang,PER,1
41987,Piacenza,LOC,3
41988,Piacenza,ORG,2
41999,Picasso,LOC,1
42000,Picasso,ORG,3
42001,Picasso,PER,1
42062,Piibar,LOC,1
42063,Piibar,PER,4
42071,Piir,LOC,1
42072,Piir,PER,1
42078,Piiririik,LOC,1
42079,Piiririik,PER,3
42086,Piiskopi,ORG,1
42087,Piiskopi,PER,1
42089,Pika Hermann,ORG,1
42090,Pika Hermann,PER,1
42094,Pikan,LOC,1
42095,Pikan,PER,1
42125,Pill,LOC,1
42126,Pill,PER,4
42140,Pille Liimal,ORG,5
42141,Pille Liimal,PER,123
42143,Pille Lukin,ORG,1
42144,Pille Lukin,PER,4
42173,Piloma,LOC,2
42174,Piloma,ORG,1
42188,Pind,LOC,1
42189,Pind,ORG,2
42190,Pind,PER,4
42193,Pind Invest,ORG,12
42194,Pind Invest,PER,2
42218,Pinna,ORG,2
42219,Pinna,PER,2
42221,Pinnonen,ORG,2
42222,Pinnonen,PER,28
42225,Pino,ORG,1
42226,Pino,PER,3
42239,Pip,LOC,2
42240,Pip,ORG,1
42241,Pip,PER,1
42249,Pippar,ORG,1
42250,Pippar,PER,4
42329,Pireus Olympiakos,ORG,6
42330,Pireus Olympiakos,PER,1
42333,Pirita,LOC,426
42334,Pirita,ORG,4
42335,Pirita,PER,27
42345,Pirita TOP,LOC,1
42346,Pirita TOP,ORG,3
42392,Pittsburgh,LOC,12
42393,Pittsburgh,ORG,21
42403,Pivaroots,LOC,1
42404,Pivaroots,PER,1
42411,Pizzi,ORG,1
42412,Pizzi,PER,1
42431,Plaan,LOC,1
42432,Plaan,PER,1
42437,PlanEcon,ORG,1
42438,PlanEcon,PER,1
42446,Platon,ORG,4
42447,Platon,PER,2
42478,Po,ORG,1
42479,Po,PER,1
42507,Pokljuka,LOC,1
42508,Pokljuka,ORG,1
42516,Polarfilm,ORG,2
42517,Polarfilm,PER,1
42518,Polaris,LOC,2
42519,Polaris,ORG,23
42525,Polgar,ORG,5
42526,Polgar,PER,14
42529,Politika,LOC,1
42530,Politika,ORG,1
42540,Polli,LOC,8
42541,Polli,ORG,2
42542,Polli,PER,4
42553,Polster,ORG,1
42554,Polster,PER,1
42573,Pontu,LOC,1
42574,Pontu,PER,1
42617,Porkvel,LOC,2
42618,Porkvel,ORG,2
42619,Porkvel,PER,10
42621,Porkveli,ORG,5
42622,Porkveli,PER,27
42626,Porlakshøfn,ORG,2
42627,Porlakshøfn,PER,2
42629,Porrini,ORG,1
42630,Porrini,PER,1
42637,Port Arthur,ORG,1
42638,Port Arthur,PER,4
42641,Portadown,LOC,3
42642,Portadown,ORG,1
42643,Portadown,PER,1
42644,Porter,LOC,1
42645,Porter,PER,2
42648,Portland,LOC,17
42649,Portland,ORG,4
42656,Portugal,LOC,153
42657,Portugal,ORG,1
42658,Portugal,PER,1
42665,Portuguesa,ORG,1
42666,Portuguesa,PER,1
42672,Poska,ORG,1
42673,Poska,PER,1
42675,Post,ORG,20
42676,Post,PER,15
42703,Poul-Erik,LOC,4
42704,Poul-Erik,ORG,2
42705,Poul-Erik,PER,2
42731,Practical Parenting,ORG,9
42732,Practical Parenting,PER,1
42743,Prandzheva,LOC,1
42744,Prandzheva,PER,1
42764,Pravda,LOC,1
42765,Pravda,ORG,5
42766,Pravda,PER,5
42799,Prii,LOC,1
42800,Prii,ORG,1
42801,Prii,PER,2
42808,Priisle,LOC,1
42809,Priisle,PER,1
42921,Primalco,LOC,1
42922,Primalco,ORG,4
42923,Primalco,PER,1
42944,Printall,LOC,2
42945,Printall,ORG,2
42974,Procol Harum,ORG,1
42975,Procol Harum,PER,1
42996,Prokofjev,ORG,2
42997,Prokofjev,PER,6
43003,Promet,ORG,1
43004,Promet,PER,3
43017,Propper,LOC,2
43018,Propper,PER,4
43021,Prosineck,LOC,2
43022,Prosineck,PER,1
43023,Prosinecki,LOC,1
43024,Prosinecki,PER,7
43028,Protank Orinoco,ORG,1
43029,Protank Orinoco,PER,2
43031,Proton,ORG,1
43032,Proton,PER,2
43050,Psychoterror,LOC,1
43051,Psychoterror,PER,10
43054,Puerto Plata,ORG,3
43055,Puerto Plata,PER,1
43056,Puerto Rico,ORG,12
43057,Puerto Rico,PER,1
43058,Puertoriiko,LOC,2
43059,Puertoriiko,ORG,1
43060,Puertoriiko,PER,1
43064,Puhatu,LOC,2
43065,Puhatu,PER,2
43066,Puhh,LOC,1
43067,Puhh,PER,3
43089,Pulikovsk,LOC,1
43090,Pulikovsk,ORG,1
43091,Pulikovsk,PER,4
43097,Pulleritsu,LOC,2
43098,Pulleritsu,PER,1
43107,Puma,ORG,6
43108,Puma,PER,2
43113,Punane Risti,ORG,34
43114,Punane Risti,PER,2
43140,Purga,LOC,27
43141,Purga,PER,2
43145,Purila,LOC,4
43146,Purila,ORG,1
43154,Puskar,ORG,1
43155,Puskar,PER,1
43169,Puusepp,LOC,1
43170,Puusepp,PER,3
43185,Pytho,LOC,1
43186,Pytho,PER,1
43191,Päevaleht,LOC,2
43192,Päevaleht,ORG,49
43193,Päevaleht,PER,4
43219,Päka,ORG,1
43220,Päka,PER,1
43224,Päkapikumaa,LOC,2
43225,Päkapikumaa,PER,2
43230,Pälson,LOC,1
43231,Pälson,PER,1
43239,Pärn,LOC,16
43240,Pärn,PER,80
43257,Pärnu,LOC,1661
43258,Pärnu,ORG,37
43259,Pärnu,PER,47
43264,Pärnu Central-Sport,ORG,1
43265,Pärnu Central-Sport,PER,1
43266,Pärnu Chaplin,LOC,1
43267,Pärnu Chaplin,ORG,4
43278,Pärnu JK,ORG,8
43279,Pärnu JK,PER,1
43288,Pärnu Jazz,ORG,1
43289,Pärnu Jazz,PER,1
43291,Pärnu Kalev,ORG,10
43292,Pärnu Kalev,PER,1
43317,Pärnu SK,LOC,1
43318,Pärnu SK,ORG,1
43320,Pärnu Sadam,ORG,3
43321,Pärnu Sadam,PER,2
43324,Pärnu Soojus,ORG,1
43325,Pärnu Soojus,PER,1
43339,Pärnu VK,LOC,1
43340,Pärnu VK,ORG,11
43379,Pärnu maa-amet,LOC,1
43380,Pärnu maa-amet,ORG,2
43470,Pärsia,LOC,4
43471,Pärsia,PER,3
43481,Pärtel,LOC,1
43482,Pärtel,PER,3
43501,Põder,LOC,1
43502,Põder,PER,9
43503,Põdra,ORG,1
43504,Põdra,PER,11
43529,Põhja-Atland liit,LOC,6
43530,Põhja-Atland liit,ORG,1
43539,Põhja-Eest,LOC,59
43540,Põhja-Eest,ORG,1
43550,Põhja-Eest Saks,LOC,1
43551,Põhja-Eest Saks,ORG,1
43575,Põhja-Iirimaal,LOC,4
43576,Põhja-Iirimaal,ORG,1
43585,Põhja-Iraagis,LOC,9
43586,Põhja-Iraagis,PER,1
43646,Põhja-Tallinn linnaosavalitsus,LOC,1
43647,Põhja-Tallinn linnaosavalitsus,ORG,5
43658,Põhjala,LOC,17
43659,Põhjala,PER,11
43683,Põhjarannik,LOC,1
43684,Põhjarannik,ORG,3
43688,Põld,LOC,7
43689,Põld,ORG,1
43690,Põld,PER,2
43724,Põlva,LOC,107
43725,Põlva,ORG,2
43726,Põlva,PER,1
43761,Põrguingel,LOC,1
43762,Põrguingel,PER,2
43774,Püha Barbara,ORG,6
43775,Püha Barbara,PER,1
43783,Püha Jüri,ORG,1
43784,Püha Jüri,PER,2
43786,Püha Katariina,ORG,2
43787,Püha Katariina,PER,1
43810,Pühapäevaleht,ORG,8
43811,Pühapäevaleht,PER,1
43812,Pühavaim,ORG,1
43813,Pühavaim,PER,2
43821,Püssi,LOC,1
43822,Püssi,ORG,1
43823,Püssi,PER,2
43829,Q,LOC,1
43830,Q,ORG,3
43836,Qassam,LOC,2
43837,Qassam,ORG,2
43838,Qassam,PER,3
43844,Qingsong Deng,ORG,1
43845,Qingsong Deng,PER,1
43865,Quick Start,ORG,3
43866,Quick Start,PER,3
43868,Quicken,LOC,1
43869,Quicken,ORG,1
43870,Quicken,PER,2
43876,R,LOC,2
43877,R,ORG,10
43880,R-Kiosk,LOC,2
43881,R-Kiosk,ORG,2
43884,R-Kunst,ORG,1
43885,R-Kunst,PER,1
43898,R. Mickute,LOC,1
43899,R. Mickute,PER,1
43909,R. Ryman,LOC,1
43910,R. Ryman,PER,1
43930,RAS,ORG,43
43931,RAS,PER,10
43935,RAS Dvigatel,ORG,6
43936,RAS Dvigatel,PER,4
43937,RAS EMEX,ORG,3
43938,RAS EMEX,PER,1
43939,RAS ETA,ORG,1
43940,RAS ETA,PER,1
43956,RAS Estel,ORG,3
43957,RAS Estel,PER,2
43959,RAS Estimpeks,ORG,2
43960,RAS Estimpeks,PER,1
43963,RAS Estonian Air,ORG,3
43964,RAS Estonian Air,PER,1
43967,RAS Kavor,ORG,2
43968,RAS Kavor,PER,1
43977,RAS Lembit,ORG,27
43978,RAS Lembit,PER,9
43979,RAS Liviko,ORG,20
43980,RAS Liviko,PER,2
43982,RAS Luunja,ORG,2
43983,RAS Luunja,PER,3
43988,RAS Ookean,ORG,2
43989,RAS Ookean,PER,3
43998,RAS Silmet,ORG,40
43999,RAS Silmet,PER,3
44004,RAS Tarkon,ORG,3
44005,RAS Tarkon,PER,3
44019,RAS ookean,ORG,20
44020,RAS ookean,PER,3
44026,RAS top,ORG,3
44027,RAS top,PER,1
44033,RE,ORG,26
44034,RE,PER,2
44097,RT,ORG,12
44098,RT,PER,7
44122,Raadi,LOC,13
44123,Raadi,ORG,4
44126,Raadio,ORG,63
44127,Raadio,PER,20
44129,Raadio Kuku,ORG,3
44130,Raadio Kuku,PER,2
44139,Raadio Tartu,LOC,1
44140,Raadio Tartu,PER,2
44144,Raadio Uuno,ORG,2
44145,Raadio Uuno,PER,2
44153,Raamat,LOC,5
44154,Raamat,PER,5
44156,Raasiku,ORG,2
44157,Raasiku,PER,1
44169,Rabbani,ORG,1
44170,Rabbani,PER,1
44178,Rabun,LOC,1
44179,Rabun,ORG,1
44180,Rabun,PER,3
44185,Racing Santander,ORG,3
44186,Racing Santander,PER,3
44192,Radio,ORG,1
44193,Radio,PER,2
44198,Radiolinja,LOC,1
44199,Radiolinja,ORG,12
44231,Raeapteek,ORG,3
44232,Raeapteek,PER,1
44236,Raekoda,LOC,3
44237,Raekoda,ORG,73
44238,Raekoda,PER,15
44288,Rahhil Eidelson,ORG,1
44289,Rahhil Eidelson,PER,3
44302,Rahumäg,ORG,1
44303,Rahumäg,PER,7
44304,Rahumägi,LOC,14
44305,Rahumägi,PER,9
44387,Raidal,ORG,2
44388,Raidal,PER,9
44389,Raidam,ORG,1
44390,Raidam,PER,16
44409,Raido keskküla,ORG,2
44410,Raido keskküla,PER,1
44498,Rain Pilv,ORG,1
44499,Rain Pilv,PER,3
44500,Rain Pilve,ORG,1
44501,Rain Pilve,PER,9
44513,Rain Simmul,ORG,2
44514,Rain Simmul,PER,12
44519,Rain Tsäko,ORG,1
44520,Rain Tsäko,PER,1
44558,Raisio,LOC,1
44559,Raisio,PER,2
44564,Raissa Gorbatshova,ORG,1
44565,Raissa Gorbatshova,PER,2
44577,Raivo,LOC,1
44578,Raivo,PER,35
44696,Raivo trass,ORG,1
44697,Raivo trass,PER,4
44699,Rajala,LOC,4
44700,Rajala,ORG,4
44701,Rajala,PER,14
44706,Rajasalu,LOC,1
44707,Rajasalu,PER,2
44714,Raju,ORG,1
44715,Raju,PER,39
44717,Raket,LOC,1
44718,Raket,ORG,2
44722,Rakvere,LOC,414
44723,Rakvere,ORG,2
44856,Rand,LOC,1
44857,Rand,PER,13
44858,Rand & Tuulberg,ORG,1
44859,Rand & Tuulberg,PER,1
44861,Randalu,LOC,1
44862,Randalu,PER,1
44881,Randväli,ORG,1
44882,Randväli,PER,2
44900,Rannap,LOC,1
44901,Rannap,PER,4
44907,Ranniku,LOC,1
44908,Ranniku,ORG,1
44909,Ranniku,PER,4
44916,Rannu,LOC,2
44917,Rannu,PER,1
44939,Rapala,LOC,1
44940,Rapala,ORG,1
45033,Raudsepp,LOC,2
45034,Raudsepp,PER,23
45096,Rauma,LOC,13
45097,Rauma,PER,1
45131,Ravensburger,ORG,3
45132,Ravensburger,PER,3
